Gmt time,Open,High,Low,Close,Volume
12.06.2019 10:00:00.000,1.13290,1.13313,1.13119,1.13200,24749.5801
12.06.2019 11:00:00.000,1.13200,1.13254,1.13149,1.13216,25560.8203
12.06.2019 12:00:00.000,1.13216,1.13405,1.13141,1.13197,32135.3496
12.06.2019 13:00:00.000,1.13197,1.13197,1.13072,1.13151,30543.2305
12.06.2019 14:00:00.000,1.13151,1.13258,1.13132,1.13205,28636.4395
12.06.2019 15:00:00.000,1.13205,1.13249,1.13084,1.13101,20549.7305
12.06.2019 16:00:00.000,1.13100,1.13153,1.12891,1.12971,18936.5391
12.06.2019 17:00:00.000,1.12970,1.12983,1.12910,1.12939,13444.1797
12.06.2019 18:00:00.000,1.12939,1.12961,1.12824,1.12857,11574.3799
12.06.2019 19:00:00.000,1.12856,1.12892,1.12840,1.12874,7070.6602
12.06.2019 20:00:00.000,1.12874,1.12893,1.12853,1.12871,3518.45
12.06.2019 21:00:00.000,1.12871,1.12919,1.12860,1.12913,1958.1899
12.06.2019 22:00:00.000,1.12918,1.12937,1.12914,1.12925,2408.53
12.06.2019 23:00:00.000,1.12926,1.12944,1.12923,1.12924,3965.3401
13.06.2019 00:00:00.000,1.12924,1.12955,1.12904,1.12905,6879.6299
13.06.2019 01:00:00.000,1.12907,1.12982,1.12880,1.12955,15071.7197
13.06.2019 02:00:00.000,1.12954,1.12972,1.12932,1.12940,13949.1396
13.06.2019 03:00:00.000,1.12941,1.12961,1.12914,1.12932,10804.0498
13.06.2019 04:00:00.000,1.12932,1.12979,1.12911,1.12978,7542.9102
13.06.2019 05:00:00.000,1.12977,1.13004,1.12963,1.12988,8719.9805
13.06.2019 06:00:00.000,1.12988,1.13037,1.12860,1.12945,18111.6992
13.06.2019 07:00:00.000,1.12946,1.13018,1.12922,1.12951,26695.3809
13.06.2019 08:00:00.000,1.12951,1.13003,1.12914,1.12915,20282.6602
13.06.2019 09:00:00.000,1.12914,1.12955,1.12870,1.12887,17013.2598
13.06.2019 10:00:00.000,1.12887,1.12930,1.12839,1.12872,17923.7207
13.06.2019 11:00:00.000,1.12872,1.12967,1.12851,1.12966,17149.3906
13.06.2019 12:00:00.000,1.12966,1.12968,1.12736,1.12784,26407.1602
13.06.2019 13:00:00.000,1.12784,1.12842,1.12716,1.12722,30063.1309
13.06.2019 14:00:00.000,1.12721,1.12812,1.12683,1.12716,36753.4492
13.06.2019 15:00:00.000,1.12717,1.12773,1.12705,1.12742,18364.2695
13.06.2019 16:00:00.000,1.12742,1.12797,1.12733,1.12761,12518.9697
13.06.2019 17:00:00.000,1.12762,1.12840,1.12750,1.12794,13245.1299
13.06.2019 18:00:00.000,1.12793,1.12849,1.12762,1.12787,15535.9297
13.06.2019 19:00:00.000,1.12790,1.12818,1.12731,1.12746,9925.0596
13.06.2019 20:00:00.000,1.12746,1.12768,1.12730,1.12761,2539.72
13.06.2019 21:00:00.000,1.12761,1.12788,1.12754,1.12772,1279.98
13.06.2019 22:00:00.000,1.12772,1.12810,1.12766,1.12779,2725.1799
13.06.2019 23:00:00.000,1.12779,1.12806,1.12774,1.12795,3658.46
14.06.2019 00:00:00.000,1.12794,1.12822,1.12784,1.12788,7081.2202
14.06.2019 01:00:00.000,1.12788,1.12790,1.12734,1.12756,12640.0098
14.06.2019 02:00:00.000,1.12754,1.12805,1.12745,1.12747,11639.7197
14.06.2019 03:00:00.000,1.12748,1.12770,1.12701,1.12719,9318.3301
14.06.2019 04:00:00.000,1.12719,1.12742,1.12707,1.12727,5449.2202
14.06.2019 05:00:00.000,1.12726,1.12739,1.12697,1.12712,5654.23
14.06.2019 06:00:00.000,1.12713,1.12823,1.12704,1.12817,14645.4004
14.06.2019 07:00:00.000,1.12817,1.12873,1.12745,1.12839,25763.4492
14.06.2019 08:00:00.000,1.12840,1.12891,1.12780,1.12796,20339.6309
14.06.2019 09:00:00.000,1.12796,1.12796,1.12601,1.12704,21492.6406
14.06.2019 10:00:00.000,1.12703,1.12722,1.12614,1.12643,16716.2109
14.06.2019 11:00:00.000,1.12642,1.12655,1.12515,1.12589,20917.1504
14.06.2019 12:00:00.000,1.12590,1.12678,1.12311,1.12313,34356.2188
14.06.2019 13:00:00.000,1.12313,1.12437,1.12313,1.12414,34654.6016
14.06.2019 14:00:00.000,1.12413,1.12458,1.12221,1.12251,30982.7598
14.06.2019 15:00:00.000,1.12251,1.12276,1.12133,1.12164,20221.9004
14.06.2019 16:00:00.000,1.12165,1.12176,1.12060,1.12085,14038.9404
14.06.2019 17:00:00.000,1.12085,1.12119,1.12024,1.12099,13381.5801
14.06.2019 18:00:00.000,1.12102,1.12139,1.12067,1.12068,10106.1797
14.06.2019 19:00:00.000,1.12068,1.12134,1.12066,1.12071,8782.8799
14.06.2019 20:00:00.000,1.12070,1.12127,1.12050,1.12050,6353.2998
16.06.2019 21:00:00.000,1.12089,1.12133,1.12088,1.12106,717.51
16.06.2019 22:00:00.000,1.12107,1.12156,1.12107,1.12146,3458.5701
16.06.2019 23:00:00.000,1.12145,1.12172,1.12140,1.12155,5610.46
17.06.2019 00:00:00.000,1.12155,1.12217,1.12154,1.12191,8166.1401
17.06.2019 01:00:00.000,1.12190,1.12237,1.12172,1.12236,9022.4004
17.06.2019 02:00:00.000,1.12236,1.12241,1.12196,1.12197,6045.3999
17.06.2019 03:00:00.000,1.12197,1.12209,1.12188,1.12201,4590.2002
17.06.2019 04:00:00.000,1.12201,1.12205,1.12135,1.12166,7848.8501
17.06.2019 05:00:00.000,1.12167,1.12175,1.12137,1.12165,7813.73
17.06.2019 06:00:00.000,1.12164,1.12165,1.12047,1.12097,13934.9004
17.06.2019 07:00:00.000,1.12098,1.12135,1.12037,1.12128,17213.75
17.06.2019 08:00:00.000,1.12129,1.12186,1.12129,1.12138,13499.5703
17.06.2019 09:00:00.000,1.12137,1.12172,1.12106,1.12115,11620.2002
17.06.2019 10:00:00.000,1.12115,1.12197,1.12107,1.12195,11513.9297
17.06.2019 11:00:00.000,1.12196,1.12306,1.12155,1.12294,14690.7305
17.06.2019 12:00:00.000,1.12295,1.12470,1.12295,1.12367,22234.4902
17.06.2019 13:00:00.000,1.12366,1.12419,1.12348,1.12384,19079.5
17.06.2019 14:00:00.000,1.12384,1.12436,1.12206,1.12236,18277.8008
17.06.2019 15:00:00.000,1.12235,1.12358,1.12221,1.12342,16404.5098
17.06.2019 16:00:00.000,1.12345,1.12379,1.12265,1.12265,9164.0703
17.06.2019 17:00:00.000,1.12263,1.12280,1.12183,1.12190,9342.2402
17.06.2019 18:00:00.000,1.12189,1.12215,1.12139,1.12170,9288.4502
17.06.2019 19:00:00.000,1.12170,1.12197,1.12150,1.12162,4840.9199
17.06.2019 20:00:00.000,1.12162,1.12195,1.12152,1.12178,2152.03
17.06.2019 21:00:00.000,1.12178,1.12216,1.12175,1.12209,1111.9301
17.06.2019 22:00:00.000,1.12211,1.12234,1.12209,1.12213,2481.74
17.06.2019 23:00:00.000,1.12213,1.12249,1.12208,1.12242,4000.03
18.06.2019 00:00:00.000,1.12244,1.12261,1.12219,1.12250,5127.02
18.06.2019 01:00:00.000,1.12250,1.12308,1.12248,1.12307,10385.0996
18.06.2019 02:00:00.000,1.12307,1.12341,1.12302,1.12319,7478.3501
18.06.2019 03:00:00.000,1.12318,1.12329,1.12301,1.12302,4819.0498
18.06.2019 04:00:00.000,1.12302,1.12336,1.12296,1.12331,5560.4702
18.06.2019 05:00:00.000,1.12331,1.12394,1.12321,1.12365,10006.0596
18.06.2019 06:00:00.000,1.12364,1.12381,1.12304,1.12361,11048.4004
18.06.2019 07:00:00.000,1.12360,1.12428,1.12357,1.12375,16127.8096
18.06.2019 08:00:00.000,1.12374,1.12377,1.11880,1.11898,37431.1602
18.06.2019 09:00:00.000,1.11898,1.11899,1.11813,1.11850,62738.6797
18.06.2019 10:00:00.000,1.11850,1.12100,1.11830,1.12023,18771.0508
18.06.2019 11:00:00.000,1.12025,1.12042,1.11863,1.11959,21662.8809
18.06.2019 12:00:00.000,1.11958,1.12078,1.11852,1.11986,28297.4902
18.06.2019 13:00:00.000,1.11985,1.12058,1.11955,1.11986,31749.5293
18.06.2019 14:00:00.000,1.11986,1.11986,1.11820,1.11861,35186.6719
18.06.2019 15:00:00.000,1.11861,1.12127,1.11828,1.11958,29773.4004
18.06.2019 16:00:00.000,1.11958,1.12012,1.11942,1.12012,15471.2002
18.06.2019 17:00:00.000,1.12011,1.12041,1.11904,1.11947,14617.7197
18.06.2019 18:00:00.000,1.11950,1.11967,1.11932,1.11941,7653.02
18.06.2019 19:00:00.000,1.11942,1.11986,1.11929,1.11944,6802.4399
18.06.2019 20:00:00.000,1.11943,1.11991,1.11932,1.11936,3215.23
18.06.2019 21:00:00.000,1.11926,1.11972,1.11921,1.11945,1318.59
18.06.2019 22:00:00.000,1.11946,1.11962,1.11942,1.11951,1088.85
18.06.2019 23:00:00.000,1.11955,1.11980,1.11951,1.11978,2750.8201
19.06.2019 00:00:00.000,1.11978,1.12023,1.11963,1.12003,8806.6104
19.06.2019 01:00:00.000,1.12002,1.12009,1.11931,1.11953,11551.5996
19.06.2019 02:00:00.000,1.11953,1.11967,1.11915,1.11931,8188.8101
19.06.2019 03:00:00.000,1.11930,1.11938,1.11907,1.11933,6712.6201
19.06.2019 04:00:00.000,1.11933,1.11942,1.11871,1.11882,7236.3198
19.06.2019 05:00:00.000,1.11882,1.11939,1.11875,1.11922,9354.6299
19.06.2019 06:00:00.000,1.11924,1.11964,1.11913,1.11958,12385.7002
19.06.2019 07:00:00.000,1.11959,1.12008,1.11892,1.12002,17011.9004
19.06.2019 08:00:00.000,1.12002,1.12061,1.11973,1.11999,15874.6797
19.06.2019 09:00:00.000,1.12000,1.12063,1.11972,1.12027,13763.3301
19.06.2019 10:00:00.000,1.12027,1.12072,1.12008,1.12068,13131.2402
19.06.2019 11:00:00.000,1.12068,1.12079,1.12025,1.12032,11412.5596
19.06.2019 12:00:00.000,1.12032,1.12073,1.12009,1.12051,14815.5996
19.06.2019 13:00:00.000,1.12050,1.12082,1.12023,1.12042,15269.8398
19.06.2019 14:00:00.000,1.12041,1.12167,1.12009,1.12162,23420.1406
19.06.2019 15:00:00.000,1.12161,1.12200,1.12134,1.12134,17445.9395
19.06.2019 16:00:00.000,1.12133,1.12157,1.12049,1.12151,13198.2803
19.06.2019 17:00:00.000,1.12151,1.12223,1.12129,1.12178,12672.5801
19.06.2019 18:00:00.000,1.12178,1.12542,1.12165,1.12460,50113.5391
19.06.2019 19:00:00.000,1.12460,1.12474,1.12201,1.12288,25523.0703
19.06.2019 20:00:00.000,1.12287,1.12317,1.12255,1.12259,5743.46
19.06.2019 21:00:00.000,1.12255,1.12301,1.12255,1.12290,1740.97
19.06.2019 22:00:00.000,1.12290,1.12360,1.12290,1.12357,2826.8301
19.06.2019 23:00:00.000,1.12358,1.12381,1.12343,1.12357,5380.52
20.06.2019 00:00:00.000,1.12357,1.12581,1.12351,1.12574,18423.8496
20.06.2019 01:00:00.000,1.12575,1.12660,1.12556,1.12631,21531.0801
20.06.2019 02:00:00.000,1.12632,1.12690,1.12570,1.12672,15101.7998
20.06.2019 03:00:00.000,1.12672,1.12729,1.12647,1.12712,15288.7002
20.06.2019 04:00:00.000,1.12712,1.12725,1.12615,1.12617,8619.3301
20.06.2019 05:00:00.000,1.12617,1.12692,1.12600,1.12657,13026.7803
20.06.2019 06:00:00.000,1.12657,1.12841,1.12651,1.12754,26256.9609
20.06.2019 07:00:00.000,1.12755,1.12982,1.12692,1.12978,30970.3691
20.06.2019 08:00:00.000,1.12978,1.13013,1.12816,1.12895,24051.0293
20.06.2019 09:00:00.000,1.12897,1.13052,1.12860,1.13047,21461.5703
20.06.2019 10:00:00.000,1.13047,1.13062,1.12971,1.13030,19088.7305
20.06.2019 11:00:00.000,1.13029,1.13154,1.12991,1.13104,22410.2598
20.06.2019 12:00:00.000,1.13103,1.13173,1.12940,1.13025,31078.0195
20.06.2019 13:00:00.000,1.13025,1.13051,1.12934,1.12958,28446.5605
20.06.2019 14:00:00.000,1.12958,1.13075,1.12856,1.12884,32339.5996
20.06.2019 15:00:00.000,1.12886,1.12938,1.12705,1.12830,22507.1602
20.06.2019 16:00:00.000,1.12831,1.12977,1.12813,1.12923,22160.6895
20.06.2019 17:00:00.000,1.12922,1.12970,1.12869,1.12950,15399.8896
20.06.2019 18:00:00.000,1.12950,1.12975,1.12866,1.12930,12833.2598
20.06.2019 19:00:00.000,1.12932,1.12980,1.12894,1.12915,9244.4102
20.06.2019 20:00:00.000,1.12915,1.12930,1.12856,1.12916,4253.3999
20.06.2019 21:00:00.000,1.12913,1.12952,1.12884,1.12929,4048.9199
20.06.2019 22:00:00.000,1.12930,1.12950,1.12916,1.12922,3438.8501
20.06.2019 23:00:00.000,1.12925,1.12954,1.12888,1.12943,6201.27
21.06.2019 00:00:00.000,1.12943,1.12987,1.12922,1.12945,8946.8496
21.06.2019 01:00:00.000,1.12945,1.13066,1.12924,1.13064,11107.5498
21.06.2019 02:00:00.000,1.13065,1.13090,1.12983,1.12983,15752.3799
21.06.2019 03:00:00.000,1.12982,1.13039,1.12982,1.13018,8537.4102
21.06.2019 04:00:00.000,1.13019,1.13035,1.12932,1.12947,7744.8599
21.06.2019 05:00:00.000,1.12948,1.12993,1.12916,1.12929,9363.6602
21.06.2019 06:00:00.000,1.12931,1.12931,1.12830,1.12867,17705.0801
21.06.2019 07:00:00.000,1.12865,1.13160,1.12848,1.13116,32889.9414
21.06.2019 08:00:00.000,1.13116,1.13116,1.12999,1.13031,22535.0391
21.06.2019 09:00:00.000,1.13029,1.13060,1.12969,1.12995,15736.6904
21.06.2019 10:00:00.000,1.12995,1.13174,1.12969,1.13079,22824
21.06.2019 11:00:00.000,1.13079,1.13169,1.13019,1.13165,24104.2402
21.06.2019 12:00:00.000,1.13168,1.13268,1.13142,1.13249,25548.9707
21.06.2019 13:00:00.000,1.13248,1.13341,1.13175,1.13261,28502.4102
21.06.2019 14:00:00.000,1.13262,1.13308,1.13086,1.13209,38916.5313
21.06.2019 15:00:00.000,1.13210,1.13299,1.13164,1.13285,25524.8594
21.06.2019 16:00:00.000,1.13285,1.13437,1.13184,1.13407,28115.9102
21.06.2019 17:00:00.000,1.13407,1.13682,1.13396,1.13615,25469.25
21.06.2019 18:00:00.000,1.13615,1.13703,1.13564,1.13687,16318.0703
21.06.2019 19:00:00.000,1.13688,1.13777,1.13645,1.13731,15905.9902
21.06.2019 20:00:00.000,1.13732,1.13736,1.13668,1.13679,5658.7598
23.06.2019 21:00:00.000,1.13695,1.13733,1.13662,1.13732,749.3
23.06.2019 22:00:00.000,1.13732,1.13777,1.13710,1.13746,4613.5498
23.06.2019 23:00:00.000,1.13747,1.13852,1.13711,1.13850,7122.0601
24.06.2019 00:00:00.000,1.13850,1.13862,1.13794,1.13816,13637.4404
24.06.2019 01:00:00.000,1.13818,1.13836,1.13765,1.13775,12342.1699
24.06.2019 02:00:00.000,1.13776,1.13856,1.13756,1.13849,8985.3096
24.06.2019 03:00:00.000,1.13848,1.13856,1.13804,1.13810,7488.6499
24.06.2019 04:00:00.000,1.13809,1.13811,1.13748,1.13750,6093.1201
24.06.2019 05:00:00.000,1.13749,1.13812,1.13748,1.13773,7407.5498
24.06.2019 06:00:00.000,1.13775,1.13894,1.13761,1.13781,18101.0391
24.06.2019 07:00:00.000,1.13781,1.13847,1.13725,1.13762,18479.0801
24.06.2019 08:00:00.000,1.13762,1.13947,1.13731,1.13858,21970.4004
24.06.2019 09:00:00.000,1.13858,1.13950,1.13840,1.13939,14638.75
24.06.2019 10:00:00.000,1.13940,1.13945,1.13881,1.13913,12524.3398
24.06.2019 11:00:00.000,1.13912,1.13985,1.13912,1.13940,14548.1797
24.06.2019 12:00:00.000,1.13941,1.13973,1.13855,1.13876,19618.0195
24.06.2019 13:00:00.000,1.13876,1.13918,1.13802,1.13848,22230.3203
24.06.2019 14:00:00.000,1.13848,1.13960,1.13792,1.13893,25590.1895
24.06.2019 15:00:00.000,1.13894,1.14007,1.13853,1.13919,20848.5898
24.06.2019 16:00:00.000,1.13920,1.13930,1.13857,1.13890,13139.2402
24.06.2019 17:00:00.000,1.13891,1.13913,1.13844,1.13911,8113.25
24.06.2019 18:00:00.000,1.13909,1.14039,1.13907,1.14010,9408.4502
24.06.2019 19:00:00.000,1.14011,1.14011,1.13941,1.13954,8904.7305
24.06.2019 20:00:00.000,1.13954,1.13989,1.13951,1.13978,3132.8301
24.06.2019 21:00:00.000,1.13979,1.13998,1.13957,1.13969,1851.02
24.06.2019 22:00:00.000,1.13966,1.13986,1.13952,1.13971,2621.0601
24.06.2019 23:00:00.000,1.13971,1.14002,1.13962,1.13991,3942.8701
25.06.2019 00:00:00.000,1.13993,1.14062,1.13966,1.14016,13036.0898
25.06.2019 01:00:00.000,1.14015,1.14102,1.14014,1.14069,16513.3398
25.06.2019 02:00:00.000,1.14068,1.14070,1.14015,1.14023,12190.5898
25.06.2019 03:00:00.000,1.14023,1.14080,1.14009,1.14065,13487.8896
25.06.2019 04:00:00.000,1.14065,1.14119,1.14056,1.14094,15412.1699
25.06.2019 05:00:00.000,1.14094,1.14100,1.13923,1.13937,17737.2305
25.06.2019 06:00:00.000,1.13937,1.14046,1.13931,1.14016,20825.7695
25.06.2019 07:00:00.000,1.14016,1.14029,1.13856,1.13883,23648.4102
25.06.2019 08:00:00.000,1.13883,1.13897,1.13811,1.13851,20424.1309
25.06.2019 09:00:00.000,1.13851,1.13868,1.13773,1.13785,16134.5303
25.06.2019 10:00:00.000,1.13787,1.13868,1.13785,1.13846,13565.4902
25.06.2019 11:00:00.000,1.13847,1.13847,1.13764,1.13823,14035.3096
25.06.2019 12:00:00.000,1.13822,1.13944,1.13821,1.13942,19296.1406
25.06.2019 13:00:00.000,1.13942,1.13983,1.13874,1.13909,20342.8203
25.06.2019 14:00:00.000,1.13909,1.13987,1.13786,1.13824,31133.3398
25.06.2019 15:00:00.000,1.13823,1.13884,1.13798,1.13851,19373.3691
25.06.2019 16:00:00.000,1.13852,1.13881,1.13604,1.13628,22374.9805
25.06.2019 17:00:00.000,1.13629,1.13901,1.13442,1.13708,39979.6914
25.06.2019 18:00:00.000,1.13706,1.13778,1.13639,1.13725,17481.1504
25.06.2019 19:00:00.000,1.13727,1.13759,1.13621,1.13675,10942.2197
25.06.2019 20:00:00.000,1.13675,1.13723,1.13651,1.13651,4188.3101
25.06.2019 21:00:00.000,1.13651,1.13693,1.13635,1.13685,1755.03
25.06.2019 22:00:00.000,1.13687,1.13706,1.13599,1.13658,2535.9399
25.06.2019 23:00:00.000,1.13658,1.13702,1.13657,1.13681,6083.98
26.06.2019 00:00:00.000,1.13680,1.13722,1.13603,1.13620,11307.7803
26.06.2019 01:00:00.000,1.13620,1.13622,1.13535,1.13574,13966
26.06.2019 02:00:00.000,1.13575,1.13602,1.13530,1.13547,13215.9404
26.06.2019 03:00:00.000,1.13547,1.13572,1.13536,1.13555,8910.5498
26.06.2019 04:00:00.000,1.13556,1.13573,1.13526,1.13557,8730.5801
26.06.2019 05:00:00.000,1.13558,1.13630,1.13544,1.13629,9503.71
26.06.2019 06:00:00.000,1.13629,1.13648,1.13565,1.13587,16352.0098
26.06.2019 07:00:00.000,1.13588,1.13742,1.13577,1.13642,23091.8809
26.06.2019 08:00:00.000,1.13642,1.13690,1.13546,1.13585,19230.0391
26.06.2019 09:00:00.000,1.13584,1.13662,1.13513,1.13595,25149.1406
26.06.2019 10:00:00.000,1.13595,1.13683,1.13567,1.13666,19400.8496
26.06.2019 11:00:00.000,1.13667,1.13677,1.13580,1.13598,18582.5391
26.06.2019 12:00:00.000,1.13598,1.13683,1.13551,1.13592,25355.6504
26.06.2019 13:00:00.000,1.13592,1.13632,1.13474,1.13505,24010.5996
26.06.2019 14:00:00.000,1.13503,1.13823,1.13503,1.13772,24991.8398
26.06.2019 15:00:00.000,1.13771,1.13913,1.13725,1.13910,21081.1602
26.06.2019 16:00:00.000,1.13909,1.13909,1.13814,1.13828,13719.5596
26.06.2019 17:00:00.000,1.13828,1.13833,1.13744,1.13747,13082.71
26.06.2019 18:00:00.000,1.13748,1.13761,1.13681,1.13692,11335.4502
26.06.2019 19:00:00.000,1.13692,1.13736,1.13644,1.13654,9714.5303
26.06.2019 20:00:00.000,1.13654,1.13700,1.13644,1.13678,3545.6001
26.06.2019 21:00:00.000,1.13676,1.13763,1.13670,1.13739,2452.8701
26.06.2019 22:00:00.000,1.13739,1.13749,1.13723,1.13731,2105.4399
26.06.2019 23:00:00.000,1.13731,1.13748,1.13722,1.13735,2683.3301
27.06.2019 00:00:00.000,1.13734,1.13744,1.13689,1.13726,8164.4502
27.06.2019 01:00:00.000,1.13726,1.13740,1.13679,1.13706,12287.0498
27.06.2019 02:00:00.000,1.13705,1.13705,1.13596,1.13618,12330.3203
27.06.2019 03:00:00.000,1.13618,1.13634,1.13586,1.13591,6023.6802
27.06.2019 04:00:00.000,1.13592,1.13592,1.13490,1.13526,8637.7598
27.06.2019 05:00:00.000,1.13529,1.13555,1.13477,1.13553,6932.6001
27.06.2019 06:00:00.000,1.13552,1.13599,1.13505,1.13576,15935.1104
27.06.2019 07:00:00.000,1.13578,1.13735,1.13578,1.13676,25380.5195
27.06.2019 08:00:00.000,1.13678,1.13743,1.13634,1.13715,18484.9395
27.06.2019 09:00:00.000,1.13716,1.13814,1.13665,1.13752,20018.0508
27.06.2019 10:00:00.000,1.13751,1.13805,1.13665,1.13785,20931.6406
27.06.2019 11:00:00.000,1.13783,1.13808,1.13696,1.13750,16712.0898
27.06.2019 12:00:00.000,1.13751,1.13765,1.13642,1.13663,22869.4609
27.06.2019 13:00:00.000,1.13663,1.13677,1.13564,1.13585,21020.4199
27.06.2019 14:00:00.000,1.13585,1.13737,1.13573,1.13692,23522.1309
27.06.2019 15:00:00.000,1.13692,1.13747,1.13621,1.13711,19229.9492
27.06.2019 16:00:00.000,1.13711,1.13717,1.13629,1.13661,10210.8496
27.06.2019 17:00:00.000,1.13662,1.13708,1.13646,1.13672,8798.6797
27.06.2019 18:00:00.000,1.13671,1.13733,1.13653,1.13732,8170.0898
27.06.2019 19:00:00.000,1.13733,1.13738,1.13668,1.13684,8625.6504
27.06.2019 20:00:00.000,1.13683,1.13717,1.13682,1.13689,3956.4099
27.06.2019 21:00:00.000,1.13689,1.13693,1.13670,1.13684,1787.34
27.06.2019 22:00:00.000,1.13684,1.13692,1.13676,1.13681,965.63
27.06.2019 23:00:00.000,1.13681,1.13732,1.13675,1.13711,4261.5698
28.06.2019 00:00:00.000,1.13711,1.13763,1.13692,1.13699,9210.4004
28.06.2019 01:00:00.000,1.13702,1.13724,1.13656,1.13667,11231.5996
28.06.2019 02:00:00.000,1.13667,1.13702,1.13655,1.13687,7350.1899
28.06.2019 03:00:00.000,1.13686,1.13687,1.13646,1.13653,5842.6099
28.06.2019 04:00:00.000,1.13653,1.13669,1.13627,1.13631,7056.6099
28.06.2019 05:00:00.000,1.13631,1.13641,1.13606,1.13632,7265.5098
28.06.2019 06:00:00.000,1.13633,1.13795,1.13633,1.13783,14659.0703
28.06.2019 07:00:00.000,1.13783,1.13926,1.13782,1.13869,20386.9004
28.06.2019 08:00:00.000,1.13869,1.13920,1.13830,1.13900,14537.3496
28.06.2019 09:00:00.000,1.13899,1.13933,1.13839,1.13846,14940.7695
28.06.2019 10:00:00.000,1.13846,1.13883,1.13812,1.13822,12353.0195
28.06.2019 11:00:00.000,1.13823,1.13842,1.13677,1.13712,15517.7305
28.06.2019 12:00:00.000,1.13711,1.13854,1.13711,1.13853,20000.8008
28.06.2019 13:00:00.000,1.13853,1.13886,1.13770,1.13829,22359.6895
28.06.2019 14:00:00.000,1.13826,1.13894,1.13758,1.13887,26704.8906
28.06.2019 15:00:00.000,1.13887,1.13923,1.13716,1.13747,18381.6504
28.06.2019 16:00:00.000,1.13746,1.13759,1.13506,1.13588,13252.3701
28.06.2019 17:00:00.000,1.13587,1.13690,1.13555,1.13687,12841.5498
28.06.2019 18:00:00.000,1.13687,1.13780,1.13656,1.13772,8851.8398
28.06.2019 19:00:00.000,1.13769,1.13769,1.13695,1.13717,8597.0498
28.06.2019 20:00:00.000,1.13715,1.13718,1.13665,1.13681,5021.9502
30.06.2019 21:00:00.000,1.13595,1.13690,1.13581,1.13655,2549.75
30.06.2019 22:00:00.000,1.13664,1.13685,1.13631,1.13683,4235.1699
30.06.2019 23:00:00.000,1.13684,1.13710,1.13600,1.13601,5269.5698
01.07.2019 00:00:00.000,1.13601,1.13640,1.13538,1.13539,9196.79
01.07.2019 01:00:00.000,1.13538,1.13553,1.13480,1.13515,12097.75
01.07.2019 02:00:00.000,1.13514,1.13564,1.13511,1.13520,7143.7598
01.07.2019 03:00:00.000,1.13521,1.13534,1.13496,1.13526,4260.3901
01.07.2019 04:00:00.000,1.13526,1.13531,1.13480,1.13484,5417.5898
01.07.2019 05:00:00.000,1.13486,1.13489,1.13215,1.13284,14230.9902
01.07.2019 06:00:00.000,1.13284,1.13333,1.13241,1.13269,14848.5596
01.07.2019 07:00:00.000,1.13269,1.13295,1.13165,1.13211,23308.8105
01.07.2019 08:00:00.000,1.13213,1.13333,1.13201,1.13305,17994.6191
01.07.2019 09:00:00.000,1.13306,1.13339,1.13209,1.13235,15897.4502
01.07.2019 10:00:00.000,1.13235,1.13373,1.13234,1.13370,15143.8896
01.07.2019 11:00:00.000,1.13369,1.13601,1.13352,1.13477,23532.2207
01.07.2019 12:00:00.000,1.13476,1.13562,1.13426,1.13458,18487.3105
01.07.2019 13:00:00.000,1.13458,1.13490,1.13338,1.13354,19423.2793
01.07.2019 14:00:00.000,1.13351,1.13372,1.13212,1.13242,25213.8906
01.07.2019 15:00:00.000,1.13242,1.13251,1.13037,1.13067,21222.7207
01.07.2019 16:00:00.000,1.13067,1.13075,1.12921,1.12942,12647.5
01.07.2019 17:00:00.000,1.12942,1.12953,1.12810,1.12832,12420.0801
01.07.2019 18:00:00.000,1.12832,1.12875,1.12821,1.12850,10332.1104
01.07.2019 19:00:00.000,1.12852,1.12892,1.12848,1.12871,7908.8101
01.07.2019 20:00:00.000,1.12870,1.12885,1.12830,1.12851,3299.3101
01.07.2019 21:00:00.000,1.12850,1.12889,1.12850,1.12875,1154.73
01.07.2019 22:00:00.000,1.12874,1.12896,1.12801,1.12859,4350.7798
01.07.2019 23:00:00.000,1.12858,1.12893,1.12858,1.12868,4295.04
02.07.2019 00:00:00.000,1.12868,1.12874,1.12833,1.12841,5607.8101
02.07.2019 01:00:00.000,1.12842,1.12872,1.12825,1.12827,7575.6401
02.07.2019 02:00:00.000,1.12827,1.12840,1.12751,1.12798,7346.8198
02.07.2019 03:00:00.000,1.12797,1.12831,1.12794,1.12799,4490.7202
02.07.2019 04:00:00.000,1.12798,1.12897,1.12778,1.12895,7369.4102
02.07.2019 05:00:00.000,1.12895,1.12918,1.12869,1.12910,6538.54
02.07.2019 06:00:00.000,1.12909,1.12954,1.12870,1.12912,12044.6504
02.07.2019 07:00:00.000,1.12911,1.12994,1.12857,1.12887,16549.7598
02.07.2019 08:00:00.000,1.12887,1.12951,1.12874,1.12935,14166.6201
02.07.2019 09:00:00.000,1.12935,1.13215,1.12894,1.13068,18135.4492
02.07.2019 10:00:00.000,1.13067,1.13112,1.12965,1.12990,15595.5195
02.07.2019 11:00:00.000,1.12989,1.13028,1.12953,1.12960,13279.4297
02.07.2019 12:00:00.000,1.12960,1.13018,1.12905,1.12980,16210.9004
02.07.2019 13:00:00.000,1.12979,1.13031,1.12968,1.12991,15819.4199
02.07.2019 14:00:00.000,1.12992,1.13016,1.12861,1.12945,23534.8105
02.07.2019 15:00:00.000,1.12943,1.13042,1.12935,1.13004,17868.5293
